🐘🐘 0814 🐘🐘,#genre#
NBC Sports Northwest,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/22895
NBC Sports Philadelphia,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/22894
NBC Sports Washington,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/22892
NFL - CBS Bears Chicago IL,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117244
NFL - CBS Bengals Cincinnati OH,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117242
NFL - CBS Bills Giants Jets New York NY,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117243
NFL - CBS Broncos Denver CO,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117245
NFL - CBS Browns Clevland OH,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117246
NFL - CBS Buccaneers St. Petersburg FL,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117247
NFL - CBS Cardinals Phoenix AZ,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117248
NFL - CBS Chargers San Diego CA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117249
NFL - CBS Chiefs Bears St. Louis MO,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117251
NFL - CBS Chiefs Kansas City MO,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117250
NFL - CBS Colts Fort Wayne IN,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117252
NFL - CBS Colts Indianapolis IN,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117253
NFL - CBS Dolphins Miami FL,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117254
NFL - CBS Falcons Atlanta GA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117255
NFL - CBS Jaguars Jacksonville FL,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117256
NFL - CBS Panthers Charlotte NC,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117257
NFL - CBS Patriots Boston MA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117258
NFL - CBS Raiders Las Vegas NV,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117259
NFL - CBS Ravens Baltimore MD,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117260
NFL - CBS Steelers Pittsburgh PA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117261
NFL - CBS Texans San Antonio TX,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117262
NFL - CBS Titans Nashville TN,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117263
NFL - FOX 49ers San Francisco CA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117264
NFL - FOX Bears Chicago IL,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117265
NFL - FOX Cardinals Phoenix AZ,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117266
NFL - FOX Cowboys Dallas TX,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117267
NFL - FOX Dolphins Miami FL,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117268
NFL - FOX Eagles Philadelphia PA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117269
NFL - FOX Falcons Atlanta GA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117270
NFL - FOX Lions Detroit MI,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117271
NFL - FOX Packers St. Louis MO,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117272
NFL - FOX Rams Sacramento CA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117273
NFL - FOX Redskins Baltimore MD,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117274
NFL - FOX Redskins Washington DC,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117275
NFL - FOX Saints New Orleans,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117276
NFL - FOX Seahawks Seattle WA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117277
NFL - FOX VikingsMinneapolis MN,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/117278
NFL Network,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/26457
NFL NOW,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/8235
NFL Red Zone HD (Only Available On Sunday) US,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/11955
NHL Anaheim Ducks,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421902
NHL Arizona Coyotes,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421901
NHL Boston Bruins,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421900
NHL Calgary Flames,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421898
NHL Carolina Hurricanes,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421897
NHL Chicago Blackhawks,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421896
NHL Detroit Red Wings,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421892
NHL Edmonton Oilers,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421891
NHL Los Angeles Kings,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421889
NHL Minnesota Wild,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421888
NHL Montreal Canadiens,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421887
NHL Nashville Predators,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421886
NHL Network,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/8236
NHL New York Islanders,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421884
NHL New York Rangers,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421883
NHL Ottawa Senators,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421882
NHL Seattle Kraken,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421871
NHL St Louis Blues,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421878
NHL Tampa Bay Lightning,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421877
NHL Vancouver Canucks,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421875
NHL Vegas Golden Knights,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421874
NHL Winnipeg Jets,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/421872
now SPORTS PRIME,http://livetv.dnsfor.me:80/channel.12.m3u8
ONE Golf,http://162.250.201.58:6211/pk/ONEGOLF/tracks-v1a1/mono.m3u8
Peacock NBC Sports US,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/347953
Pluto TV Pluto Action Sports,https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5be1be871843b56328bc3ef1/master.m3u8?advertisingId=&appName=web&appStoreUrl=&appVersion=DNT&app_name=&architecture=&buildVersion=&deviceDNT=1&deviceId=5be1be871843b56328bc3ef1&deviceLat=&deviceLon=&deviceMake=web&deviceModel=web&deviceType=web&deviceVersion=DNT&includeExtendedEvents=false&marketingRegion=DE&serverSideAds=false&sid=8a1b4593-8596-4ff8-8720-2c3271ea36ca&terminate=false&userId=
Pluto TV SPORT : BeIN Sports Xtra,https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5df975e2b27cf5000921c102/master.m3u8?advertisingId=&appName=web&appStoreUrl=&appVersion=2.9.3-b879e400d5df7a969d4bff8863fe5cb02c7120e6&app_name=&architecture=&buildVersion=&deviceDNT=0&deviceId=b702181a-c1d6-4ee2-9481-753f471e2ce7&deviceLat=40.8364&deviceLon=-74.1403&deviceMake=Opera&deviceModel=Opera&deviceType=web&deviceVersion=66.0.3515.44&includeExtendedEvents=false&serverSideAds=tr&sid=855d6801-c912-428d-b620-ede4dd0c3b15&userId=
Pluto TV Unbeaten Esports,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5dc2a961bac1f70009ca7524/master.m3u8?advertisingId=channel&appName=rokuchannel&appVersion=1.0&bmodel=bm1&channel_id=channel&content=channel&content_rating=ROKU_ADS_CONTENT_RATING&content_type=livefeed&coppa=false&deviceDNT=1&deviceId=channel&deviceMake=rokuChannel&deviceModel=web&deviceType=rokuChannel&deviceVersion=1.0&embedPartner=rokuChannel&genre=ROKU_ADS_CONTENT_GENRE&is_lat=1&platform=web&rdid=channel&studio_id=viacom&tags=ROKU_CONTENT_TAGS
Premiere,http://51.79.82.208:16455
Premiere,http://51.79.82.208:16456
Red Bull TV HD,https://dms.redbull.tv/v3/linear-borb/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYXRlZ29yeSI6InBlcnNvbmFsX2NvbXB1dGVyIiwiY291bnRyeV9jb2RlIjoidXMiLCJleHBpcmVzIjoiMjAxNy0wOS0xNlQxNzo0NjowMy45NjM0NjI4NDJaIiwib3NfZmFtaWx5IjoiaHR0cCIsInJlbW90ZV9pcCI6IjEwLjE1Ny4xMTIuMTQ4IiwidWEiOiJNb3ppbGxhLzUuMCAoTWFjaW50b3NoOyBJbnRlbCBNYWMgT1MgWCAxMF8xMl81KSBBcHBsZVdlYktpdC82MDMuMi40IChLSFRNTCwgbGlrZSBHZWNrbykgVmVyc2lvbi8xMC4xLjEgU2FmYXJpLzYwMy4yLjQiLCJ1aWQiOiJkOGZiZWYzMC0yZDhhLTQwYTUtOGNjNy0wNzgxNGJhMTliNzMifQ.Q_38FNpW3so5yrA5FQt9qBuix3dTulKpb6uQ0dRjrtY/playlist.m3u8
Red Bull TV HD,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Red Bull TV HD,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
Red Bull TV HD,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8?denmstv.m3u8
Red Bull TV HD,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8
Ski TV,https://d2xeo83q8fcni6.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/SkiTV-SynapseTV/193.m3u8
SNY Sports Net New York,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/11915
Spectrum Sportsnet LA,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/54857
Spectrum Sportsnet,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/54856
Sports Grid,https://sportsgrid-vizio.amagi.tv/playlist.m3u8
Sports Tonight,http://sports.ashttp9.visionip.tv/live/visiontvuk-sports-sportstonightlive-hsslive-25f-4x3-SD/chunklist.m3u8
Sports TV Plus,https://dai.google.com/linear/hls/event/9FKrAqCfRvGfn3tPbVFO-g/master.m3u8
SUPERSPORT 10 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2709.ts
SUPERSPORT 11 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2710.ts
SUPERSPORT 2 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2701.ts
SUPERSPORT 4 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2703.ts
SUPERSPORT 5 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2704.ts
SUPERSPORT 6 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2705.ts
SUPERSPORT 7 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2706.ts
SUPERSPORT 8 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2707.ts
SUPERSPORT 9 FHD,http://destiny4k.com:2086/live/NAm/rSUqBCHN29/2708.ts
The Sportsman Channel,http://portal.zebratv.one:2095/fpcEJYAK/fnbbZNqj/19384
TNTSPORTS 1,https://glxlmn026c.singularcdn.net.br/playout_01/playlist-720p.m3u8
TNTSPORTS 2,https://glxlmn026c.singularcdn.net.br/playout_02/playlist-720p.m3u8
TNTSPORTS 3,https://glxlmn026c.singularcdn.net.br/playout_03/playlist-720p.m3u8
TNTSPORTS 4,https://glxlmn026c.singularcdn.net.br/playout_04/playlist-720p.m3u8
TNTSPORTS 5,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8
TVRI Sport HD,http://118.97.50.107/Content/HLS/Live/Channel(TVRI4)/index.m3u8
TVRI Sports,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI4)/Stream(03)/index.m3u8
TVS Classic Sports,http://rpn1.bozztv.com/36bay2/gusa-tvs/index.m3u8
TVS Sports Bureau,https://rpn1.bozztv.com/36bay2/gusa-tvssportsbureau/index.m3u8
TVS Sports,https://rpn1.bozztv.com/36bay2/gusa-tvssports/index.m3u8
TVS Women Sports,https://rpn1.bozztv.com/36bay2/gusa-tvswsn/index.m3u8
Астрахань.Ru Sport,http://streaming.astrakhan.ru/astrakhanrusporthd/tracks-v5a1/index.m3u8
Астрахань.Ru Sport,https://streaming.astrakhan.ru/astrakhanrusporthd/playlist.m3u8
Астрахань.Ru Sport,https://streaming.astrakhan.ru/astrakhanrusporthd/tracks-v1a1/index.m3u8

##





📻Radio,#genre#
AsiaFM亞洲天空台,http://funradio.cn:8000/funradio
AsiaFM亞洲音樂台,http://asiafm.hk:8000/asiafm
AsiaFM亞洲經典台,http://goldfm.cn:8000/goldfm
Big B Radio-中文流行,http://cpop.bigbradio.net/s
Big B Radio-日語流行,http://jpop.bigbradio.net/s
Big B Radio-洲流行,http://apop.bigbradio.net/s
Big B Radio-韓語流行,http://kpop.bigbradio.net/s
New Pop Hits,http://rfcmedia.streamguys1.com/newpophitspremium.mp3
News98新聞台,http://stream.rcs.revma.com/55tyxsy4qtzuv
News98新聞台,http://n08.rcs.revma.com/55tyxsy4qtzuv?rj-ttl=5&rj-tok=AAABexIiGVkA-wjPtoygVgeNGQ
VOA美國之音,http://voa-11.akacast.akamaistream.net/7/317/322023/v1/ibb.akacast.akamaistream.net/voa-11.mp3
VOA美國之音,http://stream.radiojar.com/7thwu53r92quv
中廣流行網,http://stream.rcs.revma.com/aw9uqyxy2tzuv
中廣音樂網,http://stream.rcs.revma.com/ks4vsmg3qtzuv
中廣新聞網,http://stream.rcs.revma.com/78fm9wyy2tzuv
天籟Hi-Fi,http://play-radio-stream3.hndt.com/now/JxkyN5mR/playlist.m3u8
天籟國風,http://play-radio-stream3.hndt.com/now/UzPxbRaT/playlist.m3u8
天籟古典,http://stream3.hndt.com/now/MdOpB4zP/playlist.m3u8
心靈音樂館,http://play-radio-stream3.hndt.com/now/AFqvb0VX/playlist.m3u8
古典音樂台,http://play.redefine.ltd/Stream2/FM1058-2.m3u8
亞洲經典音樂台,http://live.xmcdn.com:80/live/1005/64.m3u8
飛碟電臺,http://stream.rcs.revma.com/em90w4aeewzuv
格萊美音樂台,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
高清音樂台,http://live.xmcdn.com:80/live/1427/64.m3u8
動感音樂台,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
清晨音樂台,http://live.xmcdn.com:80/live/1011/64.m3u8
經典FM,http://stream3.hndt.com/now/C5NvUpwy/playlist.m3u8
臺北廣播電臺AM1134,https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/am/playlist.m3u8
臺北廣播電臺FM93.1,https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/fm/playlist.m3u8
臺灣古典音樂台,http://59.120.88.155:8000/live.mp3
##


🌏亞洲,#genre#
時尚運動X,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-4gtv014&nid=69
時尚頻道,http://50.7.220.74:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
Animax,http://livecdn.fptplay.net/hda3/animaxport_2000.stream/chunklist.m3u8
Animax,https://livecdn.fptplay.net/hda3/animaxport_2000.stream/chunklist.m3u8
Animax,https://livecdn.fptplay.net/hda3/animaxport_hls.smil/playlist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
Arirang,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-4gtv079&nid=189
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8
Channel A (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/ChannelA.m3u8
Channel olleh tv (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/ChannelOllehTV.m3u8
CJ OnStyle (540p),https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle Plus (540p),https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
CJB청주방송 (SBS Cheongju) (540p) [Not 24/7],http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
CNA International (1080p),https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNN,https://cnn-cnninternational-1-gb.samsung.wurl.com/manifest/playlist_1280x720_3000k.m3u8
DW德國之聲,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-live071&nid=226
EBS Live,https://euc-live.fl.freecaster.net/live/eucom/ebs.m3u8
EBS 兒童頻道,http://ebsonair.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBS 兒童頻道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
EBS 兒童頻道,https://apichvod19.seezntv.com/OTM/10650_H.m3u8?AdaptiveType=HLS&SessionID=3438d7e9-3e70-43b1-9fe6-b8290cd25403
EBS1,http://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
EBS1,http://ebsonair.ebs.co.kr/plus1familypc/familypc1m/playlist.m3u8
EBS2,http://ebsonair.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
EBS2,http://ebsonair.ebs.co.kr/plus2familypc/familypc1m/playlist.m3u8
GS My Shop (1080p),https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
GugakTV 국악방송 (1080p),http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
Gugbang TV (1080p) [Not 24/7],http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
K League 1 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/KLeague1.m3u8
K League 2 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/KLeague2.m3u8
K League 3 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/KLeague3.m3u8
K-Baduk (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/KBaduk.m3u8
KBC 광주방송 (SBS Gwangju) (1080p),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
KBS Drama,http://ye23.vip/z7z8/2021/kbs2020.php?id=5
KBS Joy,http://ye23.vip/z7z8/2021/kbs2020.php?id=6
KBS LiveCam DokDo (540p),http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KBS N Life,http://ye23.vip/z7z8/2021/kbs2020.php?id=7
KBS News,http://free.fullspeed.tv/iptv-query?streaming-ip=https://www.youtube.com/c/newskbs/live
KBS World,http://livecdn.fptplay.net/sdb/kbs_hls.smil/playlist.m3u8
KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
KBS World,https://livecdn.fptplay.net/sdb/kbs_2000.stream/chunklist_b2500000.m3u8
KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist.m3u8
KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8
KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/playlist.m3u8
KBS World,https://livecdn.fptplay.net:443/sdb/kbs_hls.smil/playlist.m3u8
KBS World,https://vips-livecdn.fptplay.net/hda3/kbs_4000.stream/chunklist.m3u8
KBS World,https://vips-livecdn.fptplay.net/hda3/kbs_vhls.smil/chunklist_b5000000.m3u8
Korea Economy TV (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/KoreaEconomyTV.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
Korean Song Channel,http://live.kytv.co.kr:8080/hls/stream.m3u8
KShopping,https://fhs8036.bd-61.ktcdn.co.kr/klive/smil:klive.smil/playlist.m3u8
MBC (1080p),http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
MBC 濟州,https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8
MBN (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/MBN.m3u8
MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
NBS 農業廣播,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
NHK General TV (540p) [Not 24/7],https://nhk2.mov3.co/hls/nhk.m3u8
NHK World Japan,http://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK world Japan,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK World Japan,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
NHK World Japan,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/sycc-live/zh/playlist.m3u8
NHK World Japan (1080p),https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK 華語,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK 華語,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
Professional Baseball 1 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/ProfessionalBaseball1.m3u8
Professional Baseball 2 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/ProfessionalBaseball2.m3u8
Professional Baseball 3 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/ProfessionalBaseball3.m3u8
Professional Baseball 4 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/ProfessionalBaseball4.m3u8
Professional Baseball 5 (1080p) [Not 24/7],https://allanf181.github.io/adaptive-streams/streams/kr/ProfessionalBaseball5.m3u8
QVC Japan,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
QVC Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
RTHK32,http://teslagram.com/live/channel_32.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8?WithCaption
SBS 清州放送,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/playlist.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
Shop Channel,http://stream1.shopch.jp/HLS/out4/prog_index.m3u8
Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
TBC 大邱,http://221.157.125.239:1935/live/psike/playlist.m3u8
TBS News,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
TBS News,http://free.fullspeed.tv/iptv-query?streaming-ip=https://www.youtube.com/watch?v=H3D90-436C4
The K-POP,https://git.io/JgYAE
TJB SBS 綜藝,http://1.245.74.5:1935/live/tv/.m3u8
Tokyo MX1,https://movie.mcas.jp/mcas/mx_live_2/master.m3u8
Tokyo MX1,https://movie.mcas.jp/mcas/smil:mx1_prod.smil/master.m3u8
Tokyo MX1,https://movie.mcas.jp/mcas/mx1_2/master.m3u8
Tokyo MX2,https://movie.mcas.jp/mcas/smil:mx2_prod.smil/master.m3u8
Tokyo MX2,https://movie.mcas.jp/mcas/mx2_2/master.m3u8
TRT World (720p) [Not 24/7],https://tv-trtworld.live.trt.com.tr/master.m3u8
TVB J1,https://bcovlive-a.akamaihd.net/f23dfe49b06b45d8878b55b4b6909595/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8
TVB J2,https://j3.lhlh.app/mv.m3u8
TVB 明珠臺,http://qwas.eatuo.com:9901/tsfile/live/1014_1.m3u8
ViuTV,http://50.7.220.74:8278/9ae6d37d9a/playlist.m3u8?tid=m7728dbb8abe7&ct=18336&tsum=6b7f957f06b7cfabd928653808a52514
ViuTV,https://cdn.hklive.tv/xxxx/99/index.m3u8
ViuTV6,https://cdn.hklive.tv/xxxx/96/index.m3u8
Weather Channel (ウェザーニュース) (BS | WNI) (720p),http://movie.mcas.jp/mcas/wn1_2/master.m3u8
Weather News,https://movie.mcas.jp/mcas/smil:wn1.smil/chunklist_b1800000.m3u8
Weather News,https://movie.mcas.jp/mcas/wn1_2/master.m3u8
Weather News,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
경상MBC (MBC Gyeongnam Changwon) (1080p),https://624a79c87201d.streamlock.net/MBCTV/TV1.stream/playlist.m3u8
日本職業摔跤(NJPW),https://aka-amd-njpwworld-hls-enlive.akamaized.net/hls/video/njpw_en/njpw_en_channel01_3/playlist_DVR.m3u8
全天新聞,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
亞洲ATV,https://juyunlive.juyun.tv/live/24950198.m3u8
대구 MBC (MBC Daegu) (480p) [Not 24/7],https://5ee1ec6f32118.streamlock.net/live/livetv/playlist.m3u8
대전MBC (MBC Daejeon) (720p) [Not 24/7],https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8
香港開電視,http://media.fantv.hk/m3u8/archive/channel2.m3u8
香港開電視,http://media.fantv.hk/m3u8/archive/channel2.m3u8?WithCaption
香港開電視,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
香港衛視文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
時尚頻道,http://juyunlive.juyun.tv/live/24950198.m3u8
新加坡-CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡-CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
